"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"07.12.2016 09:30 - 07.12.2016 10:00","45482","44623"
"07.12.2016 10:00 - 07.12.2016 10:30","45498","44597"
"07.12.2016 10:30 - 07.12.2016 11:00","45464","44518"
"07.12.2016 11:00 - 07.12.2016 11:30","45371","44566"
"07.12.2016 11:30 - 07.12.2016 12:00","45430","44613"
"07.12.2016 12:00 - 07.12.2016 12:30","45380","44726"
"07.12.2016 12:30 - 07.12.2016 13:00","45419","44406"
"07.12.2016 13:00 - 07.12.2016 13:30","45369","44085"
"07.12.2016 13:30 - 07.12.2016 14:00","45390","43900"
"07.12.2016 14:00 - 07.12.2016 14:30","45238","43946"
"07.12.2016 14:30 - 07.12.2016 15:00","45287","43857"
"07.12.2016 15:00 - 07.12.2016 15:30","46308","44231"
"07.12.2016 15:30 - 07.12.2016 16:00","48641","45662"
"07.12.2016 16:00 - 07.12.2016 16:30","50968","49673"
"07.12.2016 16:30 - 07.12.2016 17:00","51833","52067"
"07.12.2016 17:00 - 07.12.2016 17:30","51832","52368"
"07.12.2016 17:30 - 07.12.2016 18:00","51334","51869"
"07.12.2016 18:00 - 07.12.2016 18:30","50683","50869"
"07.12.2016 18:30 - 07.12.2016 19:00","49819","49979"
"07.12.2016 19:00 - 07.12.2016 19:30","48511","47938"
"07.12.2016 19:30 - 07.12.2016 20:00","47031","46779"
"07.12.2016 20:00 - 07.12.2016 20:30","45274","45015"
"07.12.2016 20:30 - 07.12.2016 21:00","43465","43063"
"07.12.2016 21:00 - 07.12.2016 21:30","41397","40615"
"07.12.2016 21:30 - 07.12.2016 22:00","39056","38501"
"07.12.2016 22:00 - 07.12.2016 22:30","36920","36316"
"07.12.2016 22:30 - 07.12.2016 23:00","34607","34509"
"07.12.2016 23:00 - 07.12.2016 23:30","32500","32339"
"07.12.2016 23:30 - 08.12.2016 00:00","31562","30625"
"08.12.2016 00:00 - 08.12.2016 00:30","31379","30621"
"08.12.2016 00:30 - 08.12.2016 01:00","31325","30080"
"08.12.2016 01:00 - 08.12.2016 01:30","30724","29755"
"08.12.2016 01:30 - 08.12.2016 02:00","29934","29083"
"08.12.2016 02:00 - 08.12.2016 02:30","29657","28184"
"08.12.2016 02:30 - 08.12.2016 03:00","29271","27762"
"08.12.2016 03:00 - 08.12.2016 03:30","28512","27113"
"08.12.2016 03:30 - 08.12.2016 04:00","28015","26937"
"08.12.2016 04:00 - 08.12.2016 04:30","27805","26907"
"08.12.2016 04:30 - 08.12.2016 05:00","28073","26798"
"08.12.2016 05:00 - 08.12.2016 05:30","28879","27666"
"08.12.2016 05:30 - 08.12.2016 06:00","31179","29313"
"08.12.2016 06:00 - 08.12.2016 06:30","34756","33720"
"08.12.2016 06:30 - 08.12.2016 07:00","38769","37231"
"08.12.2016 07:00 - 08.12.2016 07:30","42136","41238"
"08.12.2016 07:30 - 08.12.2016 08:00","43638","43092"
"08.12.2016 08:00 - 08.12.2016 08:30","43659","44074"
"08.12.2016 08:30 - 08.12.2016 09:00","43540","44020"
"08.12.2016 09:00 - 08.12.2016 09:30","43931","44491"
"08.12.2016 09:30 - 08.12.2016 10:00","44025","44663"
"08.12.2016 10:00 - 08.12.2016 10:30","44132","44770"
"08.12.2016 10:30 - 08.12.2016 11:00","44306","44753"
"08.12.2016 11:00 - 08.12.2016 11:30","44429","44758"
"08.12.2016 11:30 - 08.12.2016 12:00","44523","44741"
"08.12.2016 12:00 - 08.12.2016 12:30","44406","44988"
"08.12.2016 12:30 - 08.12.2016 13:00","44240","44871"
"08.12.2016 13:00 - 08.12.2016 13:30","43959","45054"
"08.12.2016 13:30 - 08.12.2016 14:00","43964","44967"
"08.12.2016 14:00 - 08.12.2016 14:30","44185","44582"
"08.12.2016 14:30 - 08.12.2016 15:00","44454","44455"
"08.12.2016 15:00 - 08.12.2016 15:30","45623","44446"
"08.12.2016 15:30 - 08.12.2016 16:00","48029","45937"
"08.12.2016 16:00 - 08.12.2016 16:30","50164","49591"
"08.12.2016 16:30 - 08.12.2016 17:00","51017","51150"
"08.12.2016 17:00 - 08.12.2016 17:30","50998","51503"
"08.12.2016 17:30 - 08.12.2016 18:00","50382","51104"
"08.12.2016 18:00 - 08.12.2016 18:30","49561","50599"
"08.12.2016 18:30 - 08.12.2016 19:00","48594","50112"
"08.12.2016 19:00 - 08.12.2016 19:30","47302","48769"
"08.12.2016 19:30 - 08.12.2016 20:00","45913","47655"
"08.12.2016 20:00 - 08.12.2016 20:30","44430","45988"
"08.12.2016 20:30 - 08.12.2016 21:00","42774","44318"
"08.12.2016 21:00 - 08.12.2016 21:30","40851","41705"
"08.12.2016 21:30 - 08.12.2016 22:00","38468","39474"
"08.12.2016 22:00 - 08.12.2016 22:30","36211","37459"
"08.12.2016 22:30 - 08.12.2016 23:00","34033","35559"
"08.12.2016 23:00 - 08.12.2016 23:30","31993","34420"
"08.12.2016 23:30 - 09.12.2016 00:00","30960","33149"
"09.12.2016 00:00 - 09.12.2016 00:30","30582","33204"
"09.12.2016 00:30 - 09.12.2016 01:00","30797","31404"
"09.12.2016 01:00 - 09.12.2016 01:30","30374","30725"
"09.12.2016 01:30 - 09.12.2016 02:00","29589","29878"
"09.12.2016 02:00 - 09.12.2016 02:30","28931","28527"
"09.12.2016 02:30 - 09.12.2016 03:00","28633","28233"
"09.12.2016 03:00 - 09.12.2016 03:30","28059","27355"
"09.12.2016 03:30 - 09.12.2016 04:00","27471","26605"
"09.12.2016 04:00 - 09.12.2016 04:30","27203","26294"
"09.12.2016 04:30 - 09.12.2016 05:00","27444","26332"
"09.12.2016 05:00 - 09.12.2016 05:30","27971","26955"
"09.12.2016 05:30 - 09.12.2016 06:00","29432","28607"
"09.12.2016 06:00 - 09.12.2016 06:30","32551","32678"
"09.12.2016 06:30 - 09.12.2016 07:00","35826","35894"
"09.12.2016 07:00 - 09.12.2016 07:30","39601","40149"
"09.12.2016 07:30 - 09.12.2016 08:00","41910","42325"
"09.12.2016 08:00 - 09.12.2016 08:30","42982","43518"
"09.12.2016 08:30 - 09.12.2016 09:00","42771","43380"
"09.12.2016 09:00 - 09.12.2016 09:30","43160","44160"
"09.12.2016 09:30 - 09.12.2016 10:00","43372","43995"
"09.12.2016 10:00 - 09.12.2016 10:30","43424","43636"
"09.12.2016 10:30 - 09.12.2016 11:00","43492","43664"
"09.12.2016 11:00 - 09.12.2016 11:30","43620","43579"
"09.12.2016 11:30 - 09.12.2016 12:00","43734","43739"
"09.12.2016 12:00 - 09.12.2016 12:30","43794","43797"
"09.12.2016 12:30 - 09.12.2016 13:00","43396","43442"
"09.12.2016 13:00 - 09.12.2016 13:30","42864","43046"
"09.12.2016 13:30 - 09.12.2016 14:00","42472","42943"
"09.12.2016 14:00 - 09.12.2016 14:30","42480","42862"
"09.12.2016 14:30 - 09.12.2016 15:00","42379","42511"
"09.12.2016 15:00 - 09.12.2016 15:30","42573","42660"
"09.12.2016 15:30 - 09.12.2016 16:00","43707","43966"
"09.12.2016 16:00 - 09.12.2016 16:30","46408","47683"
"09.12.2016 16:30 - 09.12.2016 17:00","48379","49245"
"09.12.2016 17:00 - 09.12.2016 17:30","48978","49589"
"09.12.2016 17:30 - 09.12.2016 18:00","48597","48943"
"09.12.2016 18:00 - 09.12.2016 18:30","47756","47797"
"09.12.2016 18:30 - 09.12.2016 19:00","46466","46743"
"09.12.2016 19:00 - 09.12.2016 19:30","45131","45240"
"09.12.2016 19:30 - 09.12.2016 20:00","43838","44137"
"09.12.2016 20:00 - 09.12.2016 20:30","42501","42578"
"09.12.2016 20:30 - 09.12.2016 21:00","40971","40912"
"09.12.2016 21:00 - 09.12.2016 21:30","39285","38806"
"09.12.2016 21:30 - 09.12.2016 22:00","37348","37183"
"09.12.2016 22:00 - 09.12.2016 22:30","35412","35645"
"09.12.2016 22:30 - 09.12.2016 23:00","33946","34256"
"09.12.2016 23:00 - 09.12.2016 23:30","32103","32586"
"09.12.2016 23:30 - 10.12.2016 00:00","30871","31514"
"10.12.2016 00:00 - 10.12.2016 00:30","30939","31504"
"10.12.2016 00:30 - 10.12.2016 01:00","30739","31482"
"10.12.2016 01:00 - 10.12.2016 01:30","29645","30414"
"10.12.2016 01:30 - 10.12.2016 02:00","28538","29168"
"10.12.2016 02:00 - 10.12.2016 02:30","27660","27868"
"10.12.2016 02:30 - 10.12.2016 03:00","27120","27360"
"10.12.2016 03:00 - 10.12.2016 03:30","26613","26280"
"10.12.2016 03:30 - 10.12.2016 04:00","26119","25585"
"10.12.2016 04:00 - 10.12.2016 04:30","25876","25184"
"10.12.2016 04:30 - 10.12.2016 05:00","26011","25258"
"10.12.2016 05:00 - 10.12.2016 05:30","26397","25324"
"10.12.2016 05:30 - 10.12.2016 06:00","27370","26181"
"10.12.2016 06:00 - 10.12.2016 06:30","28628","28722"
"10.12.2016 06:30 - 10.12.2016 07:00","30219","30289"
"10.12.2016 07:00 - 10.12.2016 07:30","31910","32519"
"10.12.2016 07:30 - 10.12.2016 08:00","33548","33861"
"10.12.2016 08:00 - 10.12.2016 08:30","35579","36038"
"10.12.2016 08:30 - 10.12.2016 09:00","37058","37656"
"10.12.2016 09:00 - 10.12.2016 09:30","37905","40004"
"10.12.2016 09:30 - 10.12.2016 10:00","38315","40674"
"10.12.2016 10:00 - 10.12.2016 10:30","38507","41585"
"10.12.2016 10:30 - 10.12.2016 11:00","38567","41808"
"10.12.2016 11:00 - 10.12.2016 11:30","38689","42099"
"10.12.2016 11:30 - 10.12.2016 12:00","38778","42367"
"10.12.2016 12:00 - 10.12.2016 12:30","38729","42435"
"10.12.2016 12:30 - 10.12.2016 13:00","38522","42163"
"10.12.2016 13:00 - 10.12.2016 13:30","38201","41978"
"10.12.2016 13:30 - 10.12.2016 14:00","38006","41691"
"10.12.2016 14:00 - 10.12.2016 14:30","37860","41846"
"10.12.2016 14:30 - 10.12.2016 15:00","38058","41801"
"10.12.2016 15:00 - 10.12.2016 15:30","38677","41285"
"10.12.2016 15:30 - 10.12.2016 16:00","40328","42287"
"10.12.2016 16:00 - 10.12.2016 16:30","42712","45656"
"10.12.2016 16:30 - 10.12.2016 17:00","44407","46873"
"10.12.2016 17:00 - 10.12.2016 17:30","44802","47472"
"10.12.2016 17:30 - 10.12.2016 18:00","44208","47156"
"10.12.2016 18:00 - 10.12.2016 18:30","43365","46399"
"10.12.2016 18:30 - 10.12.2016 19:00","42221","45169"
"10.12.2016 19:00 - 10.12.2016 19:30","40820","42863"
"10.12.2016 19:30 - 10.12.2016 20:00","39658","41594"
"10.12.2016 20:00 - 10.12.2016 20:30","38712","40229"
"10.12.2016 20:30 - 10.12.2016 21:00","37432","38777"
"10.12.2016 21:00 - 10.12.2016 21:30","35942","36699"
"10.12.2016 21:30 - 10.12.2016 22:00","34627","35514"
"10.12.2016 22:00 - 10.12.2016 22:30","33540","34091"
"10.12.2016 22:30 - 10.12.2016 23:00","32204","33126"
"10.12.2016 23:00 - 10.12.2016 23:30","30764","32806"
"10.12.2016 23:30 - 11.12.2016 00:00","29767","31726"
"11.12.2016 00:00 - 11.12.2016 00:30","30588","31766"
"11.12.2016 00:30 - 11.12.2016 01:00","30521","31519"
"11.12.2016 01:00 - 11.12.2016 01:30","29528","30375"
"11.12.2016 01:30 - 11.12.2016 02:00","28448","28784"
"11.12.2016 02:00 - 11.12.2016 02:30","27729","28191"
"11.12.2016 02:30 - 11.12.2016 03:00","27190","27730"
"11.12.2016 03:00 - 11.12.2016 03:30","26614","26835"
"11.12.2016 03:30 - 11.12.2016 04:00","26207","26102"
"11.12.2016 04:00 - 11.12.2016 04:30","26158","25420"
"11.12.2016 04:30 - 11.12.2016 05:00","26148","25228"
"11.12.2016 05:00 - 11.12.2016 05:30","26081","25395"
"11.12.2016 05:30 - 11.12.2016 06:00","26707","25558"
"11.12.2016 06:00 - 11.12.2016 06:30","27586","26430"
"11.12.2016 06:30 - 11.12.2016 07:00","28432","27547"
"11.12.2016 07:00 - 11.12.2016 07:30","29462","29248"
"11.12.2016 07:30 - 11.12.2016 08:00","30626","29383"
"11.12.2016 08:00 - 11.12.2016 08:30","32118","30234"
"11.12.2016 08:30 - 11.12.2016 09:00","33886","32141"
"11.12.2016 09:00 - 11.12.2016 09:30","35617","35289"
"11.12.2016 09:30 - 11.12.2016 10:00","36735","36379"
"11.12.2016 10:00 - 11.12.2016 10:30","37429","37547"
"11.12.2016 10:30 - 11.12.2016 11:00","37878","37845"
"11.12.2016 11:00 - 11.12.2016 11:30","38313","39274"
"11.12.2016 11:30 - 11.12.2016 12:00","38855","38726"
"11.12.2016 12:00 - 11.12.2016 12:30","39288","40096"
"11.12.2016 12:30 - 11.12.2016 13:00","39596","40221"
"11.12.2016 13:00 - 11.12.2016 13:30","39581","40154"
"11.12.2016 13:30 - 11.12.2016 14:00","39498","40144"
"11.12.2016 14:00 - 11.12.2016 14:30","39339","40469"
"11.12.2016 14:30 - 11.12.2016 15:00","39600","40937"
"11.12.2016 15:00 - 11.12.2016 15:30","40532","42346"
"11.12.2016 15:30 - 11.12.2016 16:00","42329","43544"
"11.12.2016 16:00 - 11.12.2016 16:30","44667","46144"
"11.12.2016 16:30 - 11.12.2016 17:00","46123","48006"
"11.12.2016 17:00 - 11.12.2016 17:30","46317","48627"
"11.12.2016 17:30 - 11.12.2016 18:00","45707","48562"
"11.12.2016 18:00 - 11.12.2016 18:30","44844","47986"
"11.12.2016 18:30 - 11.12.2016 19:00","43838","47269"
"11.12.2016 19:00 - 11.12.2016 19:30","42639","45354"
"11.12.2016 19:30 - 11.12.2016 20:00","41549","43954"
"11.12.2016 20:00 - 11.12.2016 20:30","40487","43358"
"11.12.2016 20:30 - 11.12.2016 21:00","39159","41786"
"11.12.2016 21:00 - 11.12.2016 21:30","37656","40459"
"11.12.2016 21:30 - 11.12.2016 22:00","35937","38777"
"11.12.2016 22:00 - 11.12.2016 22:30","34212","36025"
"11.12.2016 22:30 - 11.12.2016 23:00","32420","34301"
"11.12.2016 23:00 - 11.12.2016 23:30","30618","31950"
"11.12.2016 23:30 - 12.12.2016 00:00","29690","30057"
"12.12.2016 00:00 - 12.12.2016 00:30","29576","31766"
"12.12.2016 00:30 - 12.12.2016 01:00","29734","30352"
"12.12.2016 01:00 - 12.12.2016 01:30","29349","29599"
"12.12.2016 01:30 - 12.12.2016 02:00","28803","28899"
"12.12.2016 02:00 - 12.12.2016 02:30","28592","28785"
"12.12.2016 02:30 - 12.12.2016 03:00","28431","28561"
"12.12.2016 03:00 - 12.12.2016 03:30","27994","27927"
"12.12.2016 03:30 - 12.12.2016 04:00","27689","27530"
"12.12.2016 04:00 - 12.12.2016 04:30","27651","26795"
"12.12.2016 04:30 - 12.12.2016 05:00","28081","27004"
"12.12.2016 05:00 - 12.12.2016 05:30","29114","27623"
"12.12.2016 05:30 - 12.12.2016 06:00","31591","29442"
"12.12.2016 06:00 - 12.12.2016 06:30","35160","33729"
"12.12.2016 06:30 - 12.12.2016 07:00","39195","37543"
"12.12.2016 07:00 - 12.12.2016 07:30","42785","41297"
"12.12.2016 07:30 - 12.12.2016 08:00","44558","43591"
"12.12.2016 08:00 - 12.12.2016 08:30","45026","44969"
"12.12.2016 08:30 - 12.12.2016 09:00","45434","45033"
"12.12.2016 09:00 - 12.12.2016 09:30","46169","46043"
"12.12.2016 09:30 - 12.12.2016 10:00","46433","46240"
"12.12.2016 10:00 - 12.12.2016 10:30","46484","46234"
"12.12.2016 10:30 - 12.12.2016 11:00","46572","46404"
"12.12.2016 11:00 - 12.12.2016 11:30","46576","46062"
"12.12.2016 11:30 - 12.12.2016 12:00","46475","46210"
"12.12.2016 12:00 - 12.12.2016 12:30","46366","46231"
"12.12.2016 12:30 - 12.12.2016 13:00","46304","46361"
"12.12.2016 13:00 - 12.12.2016 13:30","46212","46143"
"12.12.2016 13:30 - 12.12.2016 14:00","46127","45922"
"12.12.2016 14:00 - 12.12.2016 14:30","45817","46593"
"12.12.2016 14:30 - 12.12.2016 15:00","45697","46407"
"12.12.2016 15:00 - 12.12.2016 15:30","46842","46925"
"12.12.2016 15:30 - 12.12.2016 16:00","49118","48158"
"12.12.2016 16:00 - 12.12.2016 16:30","50846","52116"
"12.12.2016 16:30 - 12.12.2016 17:00","51683","53337"
"12.12.2016 17:00 - 12.12.2016 17:30","51849","53686"
"12.12.2016 17:30 - 12.12.2016 18:00","51550","53215"
"12.12.2016 18:00 - 12.12.2016 18:30","51202","52509"
"12.12.2016 18:30 - 12.12.2016 19:00","50464","51655"
"12.12.2016 19:00 - 12.12.2016 19:30","49193","51010"
"12.12.2016 19:30 - 12.12.2016 20:00","47609","49720"
"12.12.2016 20:00 - 12.12.2016 20:30","45703","46736"
"12.12.2016 20:30 - 12.12.2016 21:00","43741","44667"
"12.12.2016 21:00 - 12.12.2016 21:30","41681","42765"
"12.12.2016 21:30 - 12.12.2016 22:00","39271","40594"
"12.12.2016 22:00 - 12.12.2016 22:30","37032","38036"
"12.12.2016 22:30 - 12.12.2016 23:00","34654","36098"
"12.12.2016 23:00 - 12.12.2016 23:30","32473","33832"
"12.12.2016 23:30 - 13.12.2016 00:00","31379","32143"
"13.12.2016 00:00 - 13.12.2016 00:30","31720","32154"
"13.12.2016 00:30 - 13.12.2016 01:00","31779","30960"
"13.12.2016 01:00 - 13.12.2016 01:30","31264","30763"
"13.12.2016 01:30 - 13.12.2016 02:00","30476","30010"
"13.12.2016 02:00 - 13.12.2016 02:30","29895","29616"
"13.12.2016 02:30 - 13.12.2016 03:00","29453","29428"
"13.12.2016 03:00 - 13.12.2016 03:30","28982","28550"
"13.12.2016 03:30 - 13.12.2016 04:00","28701","28123"
"13.12.2016 04:00 - 13.12.2016 04:30","28654","27546"
"13.12.2016 04:30 - 13.12.2016 05:00","29085","27576"
"13.12.2016 05:00 - 13.12.2016 05:30","29969","28412"
"13.12.2016 05:30 - 13.12.2016 06:00","32433","29764"
"13.12.2016 06:00 - 13.12.2016 06:30","36084","33322"
"13.12.2016 06:30 - 13.12.2016 07:00","40065","37393"
"13.12.2016 07:00 - 13.12.2016 07:30","43303","41694"
"13.12.2016 07:30 - 13.12.2016 08:00","44789","43773"
"13.12.2016 08:00 - 13.12.2016 08:30","45133","44377"
"13.12.2016 08:30 - 13.12.2016 09:00","45105","44245"
"13.12.2016 09:00 - 13.12.2016 09:30","45381","44640"
"13.12.2016 09:30 - 13.12.2016 10:00","45462","44797"
"13.12.2016 10:00 - 13.12.2016 10:30","45532","44746"
"13.12.2016 10:30 - 13.12.2016 11:00","45481","44927"
"13.12.2016 11:00 - 13.12.2016 11:30","45405","45361"
"13.12.2016 11:30 - 13.12.2016 12:00","45510","45570"
"13.12.2016 12:00 - 13.12.2016 12:30","45508","45740"
"13.12.2016 12:30 - 13.12.2016 13:00","45356","45683"
"13.12.2016 13:00 - 13.12.2016 13:30","45091","45518"
"13.12.2016 13:30 - 13.12.2016 14:00","44881","45320"
"13.12.2016 14:00 - 13.12.2016 14:30","44650","45246"
"13.12.2016 14:30 - 13.12.2016 15:00","44752","45130"
"13.12.2016 15:00 - 13.12.2016 15:30","45800","45687"
"13.12.2016 15:30 - 13.12.2016 16:00","47804","47037"
"13.12.2016 16:00 - 13.12.2016 16:30","49974","50391"
"13.12.2016 16:30 - 13.12.2016 17:00","51289","51515"
"13.12.2016 17:00 - 13.12.2016 17:30","51319","51800"
"13.12.2016 17:30 - 13.12.2016 18:00","50665","51292"
"13.12.2016 18:00 - 13.12.2016 18:30","50037","49726"
"13.12.2016 18:30 - 13.12.2016 19:00","49384","48993"
"13.12.2016 19:00 - 13.12.2016 19:30","48358","48617"
"13.12.2016 19:30 - 13.12.2016 20:00","46958","47300"
"13.12.2016 20:00 - 13.12.2016 20:30","45214","45970"
"13.12.2016 20:30 - 13.12.2016 21:00","43260","44026"
"13.12.2016 21:00 - 13.12.2016 21:30","41071","42215"
"13.12.2016 21:30 - 13.12.2016 22:00","38709","39983"
"13.12.2016 22:00 - 13.12.2016 22:30","36573","37887"
"13.12.2016 22:30 - 13.12.2016 23:00","34488","35708"
"13.12.2016 23:00 - 13.12.2016 23:30","32762","33463"
"13.12.2016 23:30 - 14.12.2016 00:00","31793","31359"
"14.12.2016 00:00 - 14.12.2016 00:30","31446","31403"
"14.12.2016 00:30 - 14.12.2016 01:00","31398","30496"
"14.12.2016 01:00 - 14.12.2016 01:30","30790","29951"
"14.12.2016 01:30 - 14.12.2016 02:00","30137","28977"
"14.12.2016 02:00 - 14.12.2016 02:30","29854","27998"
"14.12.2016 02:30 - 14.12.2016 03:00","29434","27793"
"14.12.2016 03:00 - 14.12.2016 03:30","28805","27327"
"14.12.2016 03:30 - 14.12.2016 04:00","28432","26803"
"14.12.2016 04:00 - 14.12.2016 04:30","28239","26573"
"14.12.2016 04:30 - 14.12.2016 05:00","28558","26453"
"14.12.2016 05:00 - 14.12.2016 05:30","29425","26212"
"14.12.2016 05:30 - 14.12.2016 06:00","31767","27850"
"14.12.2016 06:00 - 14.12.2016 06:30","35160","31549"
"14.12.2016 06:30 - 14.12.2016 07:00","38865","35084"
"14.12.2016 07:00 - 14.12.2016 07:30","42198","39254"
"14.12.2016 07:30 - 14.12.2016 08:00","43638","41394"
"14.12.2016 08:00 - 14.12.2016 08:30","43566","41918"
"14.12.2016 08:30 - 14.12.2016 09:00","43559","41342"
"14.12.2016 09:00 - 14.12.2016 09:30","43979","41641"
"14.12.2016 09:30 - 14.12.2016 10:00","43988","41455"
"14.12.2016 10:00 - 14.12.2016 10:30","44144","41083"
"14.12.2016 10:30 - 14.12.2016 11:00","44280","41057"
"14.12.2016 11:00 - 14.12.2016 11:30","44420","40894"
"14.12.2016 11:30 - 14.12.2016 12:00","44728","40984"
"14.12.2016 12:00 - 14.12.2016 12:30","44747","41291"
"14.12.2016 12:30 - 14.12.2016 13:00","44630","41171"
"14.12.2016 13:00 - 14.12.2016 13:30","44314","41009"
"14.12.2016 13:30 - 14.12.2016 14:00","43857","41046"
"14.12.2016 14:00 - 14.12.2016 14:30","43584","41223"
"14.12.2016 14:30 - 14.12.2016 15:00","43851","41291"
"14.12.2016 15:00 - 14.12.2016 15:30","45000","41618"
"14.12.2016 15:30 - 14.12.2016 16:00","47452","43081"
"14.12.2016 16:00 - 14.12.2016 16:30","49931","48051"
"14.12.2016 16:30 - 14.12.2016 17:00","51136","50113"
"14.12.2016 17:00 - 14.12.2016 17:30","51364","50756"
"14.12.2016 17:30 - 14.12.2016 18:00","50935","50494"
"14.12.2016 18:00 - 14.12.2016 18:30","50245","48639"
"14.12.2016 18:30 - 14.12.2016 19:00","49285","47883"
"14.12.2016 19:00 - 14.12.2016 19:30","47918","47688"
"14.12.2016 19:30 - 14.12.2016 20:00","46554","46709"
"14.12.2016 20:00 - 14.12.2016 20:30","45048","45159"
"14.12.2016 20:30 - 14.12.2016 21:00","43164","43478"
"14.12.2016 21:00 - 14.12.2016 21:30","41078","41721"
"14.12.2016 21:30 - 14.12.2016 22:00","38945","39431"
"14.12.2016 22:00 - 14.12.2016 22:30","36869","37122"
"14.12.2016 22:30 - 14.12.2016 23:00","34613","35237"
"14.12.2016 23:00 - 14.12.2016 23:30","32630","33223"
"14.12.2016 23:30 - 15.12.2016 00:00","31832","31268"
"15.12.2016 00:00 - 15.12.2016 00:30","31795","31232"
"15.12.2016 00:30 - 15.12.2016 01:00","31707","30228"
"15.12.2016 01:00 - 15.12.2016 01:30","31011","29887"
"15.12.2016 01:30 - 15.12.2016 02:00","30319","28784"
"15.12.2016 02:00 - 15.12.2016 02:30","30012","28140"
"15.12.2016 02:30 - 15.12.2016 03:00","29533","27871"
"15.12.2016 03:00 - 15.12.2016 03:30","28814","27390"
"15.12.2016 03:30 - 15.12.2016 04:00","28340","26742"
"15.12.2016 04:00 - 15.12.2016 04:30","28192","26535"
"15.12.2016 04:30 - 15.12.2016 05:00","28563","26787"
"15.12.2016 05:00 - 15.12.2016 05:30","29410","27046"
"15.12.2016 05:30 - 15.12.2016 06:00","31633","28746"
"15.12.2016 06:00 - 15.12.2016 06:30","35108","32417"
"15.12.2016 06:30 - 15.12.2016 07:00","39064","35747"
"15.12.2016 07:00 - 15.12.2016 07:30","42469","39760"
"15.12.2016 07:30 - 15.12.2016 08:00","44058","41862"
"15.12.2016 08:00 - 15.12.2016 08:30","44344","43403"
"15.12.2016 08:30 - 15.12.2016 09:00","44515","43401"
"15.12.2016 09:00 - 15.12.2016 09:30","45084","43853"
"15.12.2016 09:30 - 15.12.2016 10:00","45235","44016"
"15.12.2016 10:00 - 15.12.2016 10:30","45291","43964"
"15.12.2016 10:30 - 15.12.2016 11:00","45519","44141"
"15.12.2016 11:00 - 15.12.2016 11:30","45762","44187"
"15.12.2016 11:30 - 15.12.2016 12:00","45931","44282"
"15.12.2016 12:00 - 15.12.2016 12:30","45831","44558"
"15.12.2016 12:30 - 15.12.2016 13:00","45658","44601"
"15.12.2016 13:00 - 15.12.2016 13:30","45339","44407"
"15.12.2016 13:30 - 15.12.2016 14:00","45240","44294"
"15.12.2016 14:00 - 15.12.2016 14:30","45198","44111"
"15.12.2016 14:30 - 15.12.2016 15:00","45039","43862"
"15.12.2016 15:00 - 15.12.2016 15:30","45742","44067"
"15.12.2016 15:30 - 15.12.2016 16:00","47813","45327"
"15.12.2016 16:00 - 15.12.2016 16:30","50316","49453"
"15.12.2016 16:30 - 15.12.2016 17:00","51689","50721"
